Pergunta,Resposta
Dê exemplos de funções de ordem superior nativas em JavaScript.,"`map()`, `filter()`, `reduce()`, `forEach()`, `sort()`."
Quais são os tipos de erros mais comuns em JavaScript?,"`SyntaxError`, `TypeError`, `ReferenceError`, `RangeError`, `URIError`."
Como você pode criar um erro personalizado em JavaScript?,Criando uma nova classe que herda de `Error`.
Quais são os métodos mais comuns para usar expressões regulares em JavaScript?,"`test()`, `exec()`, `match()`, `search()`, `replace()`, `split()`."
O que são lookaheads e lookbehinds em expressões regulares?,"Lookaheads e lookbehinds são asserções que especificam que um determinado padrão deve (ou não) ocorrer antes ou depois da correspondência, mas não fazem parte da correspondência em si."
O que é o modo global em expressões regulares?,"O modo global (flag `g`) indica que a expressão regular deve encontrar todas as correspondências na string, em vez de parar na primeira."
O que é o modo ignore case em expressões regulares?,O modo ignore case (flag `i`) indica que a expressão regular deve ignorar a diferença entre letras maiúsculas e minúsculas.
O que é o modo multiline em expressões regulares?,"O modo multiline (flag `m`) indica que as âncoras `^` e `$` devem corresponder ao início e ao fim de cada linha na string, em vez de apenas ao início e ao fim da string inteira."
O que é o conceito de coerção de tipo (type coercion) em JavaScript?,Coerção de tipo é o processo de converter automaticamente um valor de um tipo de dado para outro tipo de dado. Isso acontece principalmente durante operações com diferentes tipos de dados (ex: somar um número a uma string).
O que é o que é `use strict` em JavaScript?,`'use strict'` é uma diretiva que ativa o modo estrito do JavaScript.  O modo estrito impõe uma análise mais rigorosa do código e ajuda a evitar erros comuns e comportamentos inseguros.
Quais são alguns dos efeitos de usar o modo estrito em JavaScript?,"Impede o uso de variáveis não declaradas, lança um erro se `this` for indefinido em funções não-método, proíbe a duplicação de nomes de propriedades em objetos literais, entre outros."
Explique como funciona o Garbage Collection (Coleta de Lixo) em JavaScript.,A Coleta de Lixo é um processo automático que o motor JavaScript usa para liberar memória que não está mais sendo usada pelo programa.  Ele identifica objetos que não são mais acessíveis (não têm referências apontando para eles) e libera o espaço de memória que eles ocupavam.
O que é o modelo de eventos de loop (Event Loop) em JavaScript?,"O Event Loop é um mecanismo que permite que o JavaScript execute tarefas assíncronas de forma não bloqueante. Ele monitora a fila de eventos e a pilha de chamadas, transferindo tarefas da fila para a pilha quando a pilha está vazia."
O que é a fila de eventos (Event Queue) em JavaScript?,"A fila de eventos é uma estrutura de dados que armazena os eventos que foram disparados, mas ainda não foram processados. Quando o Event Loop detecta que a pilha de chamadas está vazia, ele pega o próximo evento da fila e o coloca na pilha para ser processado."
O que é o conceito de currying em JavaScript?,Currying é uma técnica que transforma uma função que recebe múltiplos argumentos em uma sequência de funções que recebem um único argumento cada.  O resultado final é uma função que retorna o mesmo resultado que a função original.
Como você declara uma variável em JavaScript usando `let` e qual a sua principal característica em relação a `var`?,"`let nomeVariavel = valor;`. A principal característica é que `let` tem escopo de bloco, enquanto `var` tem escopo de função ou global."
"O que é hoisting em JavaScript e como ele afeta a declaração de variáveis com `var`, `let` e `const`?","Hoisting é o comportamento do JavaScript de mover declarações para o topo do seu escopo antes da execução do código. Variáveis declaradas com `var` são hoisted com valor `undefined`, enquanto `let` e `const` são hoisted, mas não inicializadas, resultando em um erro se acessadas antes da declaração."
Explique o que são closures em JavaScript e forneça um exemplo.,"Closures são funções que ""lembram"" o ambiente léxico em que foram criadas, mesmo após esse ambiente ter sido executado. Exemplo:

```javascript
function externa() {
  let valor = 10;
  function interna() {
    console.log(valor);
  }
  return interna;
}

let minhaFuncao = externa();
minhaFuncao(); // Imprime 10, mesmo após externa() ter finalizado.
```"
Como você cria um objeto em JavaScript usando a sintaxe literal?,"`let meuObjeto = { chave1: valor1, chave2: valor2 };`"
O que é o prototype em JavaScript e como ele funciona?,"Prototype é um mecanismo que permite que objetos JavaScript herdem propriedades e métodos de outros objetos. Cada objeto possui um prototype, e quando uma propriedade é acessada e não encontrada no objeto, a busca continua no seu prototype, e assim por diante, até atingir o `null`."
Qual a diferença entre `Array.forEach()` e `Array.map()` em JavaScript?,"`Array.forEach()` itera sobre os elementos de um array e executa uma função para cada elemento, mas não retorna um novo array. `Array.map()` itera sobre os elementos de um array e executa uma função para cada elemento, retornando um novo array com os resultados da função."
O que é o método `Array.filter()` em JavaScript e como ele funciona?,`Array.filter()` cria um novo array com todos os elementos que passam em um teste implementado por uma função fornecida.
Como você concatena dois ou mais arrays em JavaScript?,"Usando o método `Array.concat()`. Exemplo: `let novoArray = array1.concat(array2, array3);`"
O que é o método `Array.reduce()` em JavaScript e como ele funciona?,"`Array.reduce()` executa uma função reducer (fornecida por você) em cada elemento do array, resultando em um único valor de retorno. Ele recebe um acumulador e o elemento atual como argumentos."
O que é o método `Array.slice()` em JavaScript e como ele é usado?,"`Array.slice()` retorna uma cópia de uma parte do array, desde um índice inicial até um índice final (não incluso). Não modifica o array original."
O que é o método `String.substring()` em JavaScript e como ele é usado?,`String.substring()` retorna uma parte de uma string entre os índices inicial e final especificados. Não modifica a string original.
O que é o método `String.slice()` em JavaScript e qual a diferença dele para `String.substring()`?,"`String.slice()` também retorna uma parte de uma string entre os índices inicial e final especificados. A principal diferença é que `String.slice()` aceita índices negativos, que contam a partir do final da string, enquanto `String.substring()` trata índices negativos como 0."
Como você converte uma string em letras maiúsculas em JavaScript?,Usando o método `String.toUpperCase()`.
Como você converte uma string em letras minúsculas em JavaScript?,Usando o método `String.toLowerCase()`.
O que é o método `String.trim()` em JavaScript e como ele é usado?,`String.trim()` remove os espaços em branco do início e do fim de uma string.
Como você encontra o índice de uma substring dentro de uma string em JavaScript?,"Usando o método `String.indexOf()`. Se a substring não for encontrada, retorna -1."
O que é o método `String.replace()` em JavaScript e como ele funciona?,`String.replace()` substitui a primeira ocorrência de uma substring por outra string. Pode usar expressões regulares para substituir padrões.
Como você divide uma string em um array de substrings em JavaScript?,Usando o método `String.split()`.
O que são arrow functions em JavaScript e qual a sua principal diferença em relação às funções tradicionais?,Arrow functions são uma sintaxe mais concisa para escrever funções. A principal diferença é que arrow functions não têm seu próprio `this`; elas herdam o `this` do contexto circundante.
O que é o operador spread em JavaScript e como ele é usado?,"O operador spread permite expandir um iterável (como um array ou uma string) em locais onde são esperados zero ou mais argumentos (para chamadas de função) ou elementos (para literais de array). Exemplo: `let novoArray = [...array1, ...array2];`"
O que é destructuring em JavaScript e como ele é usado?,"Destructuring é uma maneira de extrair valores de objetos ou arrays e atribuí-los a variáveis de forma mais concisa. Exemplo: `let { nome, idade } = pessoa;`"
O que são promises em JavaScript e como elas são usadas para lidar com operações assíncronas?,"Promises são objetos que representam o eventual resultado (ou falha) de uma operação assíncrona. Elas têm três estados: pendente (pending), resolvida (fulfilled) e rejeitada (rejected)."
O que são as palavras-chave `async` e `await` em JavaScript e como elas facilitam o trabalho com promises?,"`async` transforma uma função em uma função assíncrona, permitindo o uso de `await` dentro dela. `await` pausa a execução da função até que a promise seja resolvida, e então retorna o valor da promise."
Como você lida com erros em operações assíncronas usando promises?,Usando o método `.catch()` na promise ou usando um bloco `try...catch` dentro de uma função `async`.
