Pergunta,Resposta
O que é o conceito de bubbling e capturing em eventos em JavaScript?,"Bubbling é quando um evento é disparado em um elemento e, em seguida, ""borbulha"" para cima na árvore do DOM, acionando manipuladores de eventos em elementos pais. Capturing é o oposto: o evento desce pela árvore do DOM antes de chegar ao elemento alvo."
Como você pode impedir a propagação de um evento (event propagation) em JavaScript?,Você pode usar o método `stopPropagation()` do objeto `event`.
Como você seleciona elementos no DOM usando JavaScript?,"Você pode usar métodos como `getElementById()`, `getElementsByClassName()`, `getElementsByTagName()`, `querySelector()` e `querySelectorAll()`."
Qual a diferença entre `querySelector()` e `querySelectorAll()` em JavaScript?,`querySelector()` retorna o primeiro elemento que corresponde a um seletor CSS especificado. `querySelectorAll()` retorna uma NodeList estática de todos os elementos que correspondem ao seletor CSS especificado.
Como você modifica o conteúdo de um elemento no DOM usando JavaScript?,"Você pode usar as propriedades `innerHTML`, `textContent` ou `innerText`."
Como você adiciona um novo elemento ao DOM usando JavaScript?,"Você pode criar um novo elemento usando `document.createElement()`, definir suas propriedades e, em seguida, adicioná-lo ao DOM usando métodos como `appendChild()`, `insertBefore()`."
Como você remove um elemento do DOM usando JavaScript?,Você pode usar o método `removeChild()` do elemento pai.
Como você modifica os atributos de um elemento no DOM usando JavaScript?,Você pode usar os métodos `setAttribute()` e `getAttribute()`.
Como você adiciona ou remove classes CSS de um elemento usando JavaScript?,"Você pode usar a propriedade `classList` do elemento, que fornece métodos como `add()`, `remove()`, `toggle()` e `contains()`."
Quais são os métodos comuns do objeto `console` em JavaScript?,"Os métodos comuns são `console.log()`, `console.warn()`, `console.error()`, `console.table()`, `console.time()` e `console.timeEnd()`."
Quais são os métodos para interagir com `localStorage` e `sessionStorage` em JavaScript?,"Os métodos são `setItem()`, `getItem()`, `removeItem()` e `clear()`."
O que é o operador de coalescência nula (nullish coalescing operator - `??`) em JavaScript?,"O operador de coalescência nula (`??`) retorna o operando da direita quando o operando da esquerda é `null` ou `undefined`, caso contrário, retorna o operando da esquerda."
O que é o encadeamento opcional (optional chaining - `?.`) em JavaScript?,O operador de encadeamento opcional (`?.`) permite acessar propriedades de um objeto que podem ser `null` ou `undefined` sem causar um erro. Ele retorna `undefined` se uma propriedade na cadeia for `null` ou `undefined`.
Qual a diferença entre arrow functions e funções tradicionais em JavaScript em relação ao `this`?,"Em funções tradicionais, o valor de `this` é determinado por como a função é chamada. Em arrow functions, `this` herda o valor do escopo circundante."
O que é o método `yield` em generators em JavaScript?,O método `yield` é usado dentro de uma função generator para pausar a execução da função e retornar um valor.  A execução pode ser retomada posteriormente.
O que é o conceito de WeakMap e WeakSet em JavaScript?,"`WeakMap` e `WeakSet` são coleções que armazenam referências ""fracas"" aos seus elementos. Isso significa que, se não houver outras referências ao objeto além das mantidas pelo `WeakMap` ou `WeakSet`, o garbage collector pode liberar a memória ocupada pelo objeto."
O que é o objeto `Proxy` em JavaScript?,"O objeto `Proxy` permite interceptar e personalizar operações fundamentais em objetos (por exemplo, leitura de propriedades, atribuição de valores, enumeração)."
O que é reflection (Reflect API) em JavaScript?,A API Reflect fornece métodos para operações que interceptam e personalizam o comportamento fundamental de objetos JavaScript.
O que são modules em JavaScript (ES Modules)?,"ES Modules são uma forma de organizar e modularizar o código JavaScript. Eles permitem importar e exportar funções, objetos e valores entre diferentes arquivos."
Qual a diferença entre `export default` e `export` nomeado em JavaScript?,"`export default` exporta um único valor padrão do module.  `export` (nomeado) exporta vários valores, cada um com um nome específico."
O que é o padrão de projeto Module em JavaScript?,"O padrão de projeto Module é uma forma de encapsular o código em um objeto JavaScript, expondo apenas uma interface pública e mantendo os detalhes de implementação privados."
O que é IIFE (Immediately Invoked Function Expression) em JavaScript?,Uma IIFE é uma função JavaScript que é executada assim que é definida. É usada para criar um escopo privado para variáveis e funções.
O que é strict mode em JavaScript?,Strict mode é um modo de execução que impõe regras mais rígidas no código JavaScript. Ele ajuda a prevenir erros comuns e torna o código mais fácil de manter.
Como você ativa o strict mode em JavaScript?,"Você ativa o strict mode adicionando a string `""use strict"";` no início de um script ou função."
"O que são ""side effects"" (efeitos colaterais) em JavaScript?","Side effects são alterações no estado do programa que não são diretamente relacionadas ao valor retornado por uma função.  Exemplos incluem modificar variáveis globais, alterar o DOM ou fazer chamadas de rede."
"O que é o princípio de ""Least Astonishment"" (menor surpresa) em JavaScript?","O princípio de ""Least Astonishment"" sugere que o comportamento de um programa deve ser o menos surpreendente possível para o usuário (ou desenvolvedor). Isso significa que o código deve se comportar de forma intuitiva e previsível."
O que é a diferença entre uma função declarada e uma função expressa em Javascript?,"Uma função declarada é definida usando a palavra-chave `function` seguida por um nome.  Uma função expressa é definida como parte de uma expressão, geralmente atribuída a uma variável. Funções declaradas são hoisted, enquanto funções expressas não são."
"O que significa dizer que JavaScript é uma linguagem ""single-threaded""?",Significa que JavaScript tem apenas uma pilha de chamadas e um loop de eventos.  Ele só pode executar uma tarefa de cada vez.
"Como JavaScript lida com operações assíncronas, dado que é single-threaded?","JavaScript usa um loop de eventos (event loop) e funções de callback para lidar com operações assíncronas. Operações demoradas são delegadas a APIs do navegador, e callbacks são executados quando a operação é concluída."
O que é um callback hell em JavaScript?,Callback hell é uma situação onde múltiplas operações assíncronas aninhadas criam um código difícil de ler e manter devido ao excesso de callbacks aninhados.
Como Promises ajudam a evitar o callback hell?,"Promises permitem encadear operações assíncronas usando `.then()`, tornando o código mais linear e legível."
Qual a importância de evitar o uso de `eval()` em JavaScript?,"O uso de `eval()` pode ser perigoso porque permite a execução de código arbitrário, o que pode levar a vulnerabilidades de segurança e problemas de desempenho."
O que é JSONP (JSON with Padding) e quando é usado?,JSONP é uma técnica para contornar a política de mesma origem (same-origin policy) em navegadores antigos. Ele usa a tag `<script>` para carregar dados de um domínio diferente. É uma alternativa menos segura aos CORS.
O que é CORS (Cross-Origin Resource Sharing) e como ele funciona?,CORS é um mecanismo de segurança do navegador que permite que uma página web faça requisições para um domínio diferente do qual a página se originou. Ele usa cabeçalhos HTTP para controlar quais domínios têm permissão para acessar recursos.
O que é a política de mesma origem (same-origin policy) em navegadores?,"A política de mesma origem é uma restrição de segurança que impede que scripts de uma origem acessem recursos de outra origem. Uma origem é definida pelo protocolo, domínio e porta."
"O que é ""scope"" em JavaScript?",Scope define a visibilidade e acessibilidade de variáveis e funções em diferentes partes do código.
Quais são os tipos de scope em JavaScript?,"Os tipos de scope são: global scope, function scope (ou local scope, para `var`), e block scope (para `let` e `const`)."
O que são variáveis globais em JavaScript e como elas devem ser usadas?,"Variáveis globais são declaradas fora de qualquer função e são acessíveis de qualquer parte do código. Elas devem ser usadas com moderação, pois podem causar conflitos de nomes e dificultar a manutenção do código."
