Pergunta,Resposta
O que é o método `splice()` de um array em JavaScript?,O método `splice()` altera o conteúdo de um array removendo ou substituindo elementos existentes e/ou adicionando novos elementos no local.
O que é o método `concat()` de um array em JavaScript?,O método `concat()` retorna um novo array contendo a união de dois ou mais arrays.
O que é o método `reverse()` de um array em JavaScript?,O método `reverse()` inverte a ordem dos elementos em um array no local.
O que é o método `sort()` de um array em JavaScript?,"O método `sort()` ordena os elementos de um array no local e retorna o array ordenado. Por padrão, a ordenação é alfabética e por ordem crescente."
O que é a função `isNaN()` em JavaScript?,A função `isNaN()` determina se um valor é NaN (Not-a-Number). Note que ela tenta converter o argumento para um número antes do teste.
O que é um callback em JavaScript?,"Um callback é uma função passada como argumento para outra função, que é executada após alguma operação ser completada. Callbacks são frequentemente usados em operações assíncronas."
O que é a diferença entre programação síncrona e assíncrona em JavaScript?,"Em programação síncrona, as tarefas são executadas uma após a outra, bloqueando a execução até que cada tarefa seja concluída. Em programação assíncrona, múltiplas tarefas podem ser iniciadas sem esperar que a anterior termine, permitindo que o programa continue executando outras tarefas enquanto as operações assíncronas são processadas em segundo plano."
O que é um evento de propagação (event bubbling) em JavaScript?,"É o processo em que um evento disparado em um elemento do DOM se propaga para seus elementos pais na hierarquia do DOM, permitindo que os manipuladores de eventos associados a esses elementos pais também sejam executados."
"O que é o conceito de ""captura de evento"" (event capturing) em JavaScript?","Captura de evento é o processo oposto ao bubbling. Nesse caso, o evento é primeiro capturado pelo elemento ancestral mais externo e, em seguida, propagado para o elemento alvo."
Como você para a propagação de um evento em JavaScript?,Você pode parar a propagação de um evento chamando o método `stopPropagation()` no objeto de evento dentro do manipulador de eventos.
O que é event delegation em JavaScript?,É uma técnica em que você adiciona um único manipulador de eventos a um elemento ancestral em vez de adicionar manipuladores de eventos individuais a múltiplos elementos filhos. O manipulador de eventos no ancestral pode então determinar qual elemento filho disparou o evento e agir de acordo.
"O que é um ""memory leak"" (vazamento de memória) em JavaScript e como você pode evitá-los?","Um memory leak ocorre quando a memória que foi alocada por um programa não é liberada corretamente, levando ao consumo crescente de memória ao longo do tempo. Para evitá-los, certifique-se de remover referências desnecessárias a objetos, desalocar manipuladores de eventos, e usar técnicas de gerenciamento de memória eficientes."
"O que é o ""shadow DOM"" em JavaScript?","Shadow DOM é um padrão que fornece encapsulamento para componentes web, permitindo que eles tenham seu próprio DOM, estilos e comportamentos que são isolados do resto do documento."
"O que é o ""template element"" (`<template>`) em HTML e como ele é usado com JavaScript?",O elemento `<template>` permite armazenar trechos de HTML que não são renderizados inicialmente na página. O JavaScript pode ser usado para clonar e inserir o conteúdo do template no DOM quando necessário.
O que é o método `cloneNode()` em JavaScript?,O método `cloneNode()` cria uma cópia de um nó do DOM. Você pode especificar se quer uma cópia superficial (apenas o nó em si) ou uma cópia profunda (o nó e todos os seus descendentes).
"O que são os ""Web Workers"" em JavaScript?","Web Workers permitem que você execute scripts JavaScript em threads de fundo, separados da thread principal da interface do usuário. Isso pode melhorar o desempenho de aplicativos web, evitando o bloqueio da thread principal durante operações intensivas."
Como você se comunica entre o script principal e um Web Worker?,A comunicação entre o script principal e um Web Worker é feita por meio do método `postMessage()` e do evento `message`.
"O que são ""Service Workers"" em JavaScript?","Service Workers são scripts JavaScript que rodam em segundo plano no navegador, permitindo funcionalidades como notificações push, caching offline e sincronização em segundo plano. Eles atuam como um proxy entre o navegador e a rede."
O que é o objeto `navigator` em JavaScript?,"O objeto `navigator` contém informações sobre o navegador do usuário, como o nome do navegador, a versão, o sistema operacional e o suporte a determinados recursos."
Explique o conceito de closures em JavaScript.,"Um closure é a combinação de uma função e o ambiente léxico em que essa função foi declarada. Isso significa que a função interna tem acesso às variáveis da função externa, mesmo depois que a função externa foi executada."
Como funciona o operador `typeof` em JavaScript? Quais tipos ele pode retornar?,"`typeof` retorna uma string indicando o tipo de dado de um operando. Pode retornar: `""undefined""`, `""object""`, `""boolean""`, `""number""`, `""bigint""`, `""string""`, `""symbol""`, e `""function""`."
O que são template literals em JavaScript e como são usados?,Template literals são strings que permitem expressões embutidas. São delimitadas por backticks (`) e podem conter placeholders ( `${expressão}` ). São usados para interpolação de strings e strings multilinha.
Explique o que é o objeto `arguments` em JavaScript.,O objeto `arguments` é um objeto semelhante a um array disponível dentro de funções (exceto arrow functions) que contém os valores dos argumentos passados para essa função.
O que é o método `map()` em arrays JavaScript e como ele funciona?,`map()` cria um novo array com os resultados da chamada de uma função fornecida em cada elemento do array original. Ele transforma cada elemento.
Explique o que é o método `filter()` em arrays JavaScript.,`filter()` cria um novo array com todos os elementos que passam no teste implementado pela função fornecida.
O que é o método `reduce()` em arrays JavaScript e como ele é usado?,`reduce()` aplica uma função a um acumulador e a cada elemento do array (da esquerda para a direita) para reduzi-lo a um único valor.
O que é o operador spread (`...`) em JavaScript e como ele pode ser usado?,"O operador spread expande um iterável (como um array ou string) em locais onde zero ou mais argumentos (para chamadas de função) ou elementos (para literais de array) são esperados.  Pode ser usado para copiar arrays, concatenar arrays, passar argumentos para funções, etc."
O que são as palavras-chave `async` e `await` em JavaScript e como elas se relacionam com Promises?,"`async` define uma função assíncrona, que sempre retorna uma Promise. `await` é usado dentro de funções `async` para pausar a execução até que uma Promise seja resolvida (ou rejeitada).  Simplificam o tratamento de Promises."
O que é o método `forEach()` em arrays JavaScript?,"`forEach()` executa uma função fornecida uma vez para cada elemento do array. Diferente de `map()`, ele não retorna um novo array."
O que são arrow functions em JavaScript e como elas diferem das funções tradicionais?,Arrow functions são uma forma mais concisa de escrever funções. Diferem das funções tradicionais principalmente no que diz respeito ao contexto de `this` (arrow functions herdam o `this` do escopo circundante) e na ausência do objeto `arguments`.
O que é destructuring em JavaScript e como pode ser usado com objetos e arrays?,Destructuring é uma expressão JavaScript que permite desempacotar valores de arrays ou propriedades de objetos em variáveis distintas.
Explique o conceito de `this` em JavaScript e como seu valor é determinado.,"`this` se refere ao objeto ""proprietário"" da função que está sendo executada. Seu valor é determinado de maneiras diferentes dependendo de como a função é chamada: globalmente, como método de um objeto, usando `call`, `apply` ou `bind`, ou como um construtor."
