Pergunta,Resposta
O que é session storage em JavaScript?,"Session storage é semelhante ao local storage, mas os dados são armazenados apenas durante a sessão do navegador e são removidos quando o navegador é fechado."
O que é CORS (Cross-Origin Resource Sharing) em JavaScript?,CORS é um mecanismo de segurança do navegador que restringe que páginas da web façam requisições de recursos de um domínio diferente daquele de onde a página se originou.
O que é o padrão de módulo revealing em JavaScript?,"O padrão de módulo revealing é uma maneira de implementar encapsulamento em JavaScript,"
"O que é o conceito de ""hoisting"" em JavaScript?","Hoisting é um comportamento em JavaScript onde declarações de variáveis e funções são movidas para o topo de seu escopo antes da execução do código. Isso significa que você pode usar uma variável ou função antes de sua declaração no código, embora apenas a declaração seja elevada, não a inicialização (no caso de variáveis).

**2.**"
"O que é um ""closure"" em JavaScript e como ele funciona?","Um closure é a combinação de uma função e o ambiente léxico (escopo) em que essa função foi declarada. Ele permite que uma função interna acesse variáveis do escopo externo (função pai) mesmo após a função pai ter retornado.

**4.**"
Como você pode comparar dois objetos em JavaScript para verificar se eles são iguais (têm as mesmas propriedades e valores)?,"A comparação direta de objetos (`obj1 == obj2` ou `obj1 === obj2`) compara as referências, não o conteúdo. Para comparar o conteúdo, é necessário iterar sobre as propriedades de ambos os objetos e comparar seus valores individualmente, ou converter os objetos em strings JSON e comparar as strings.

**5.**"
Explique a diferença entre `==` e `===` em JavaScript.,"`==` é o operador de igualdade abstrata, que realiza a conversão de tipo antes de comparar. `===` é o operador de igualdade estrita, que compara os valores sem conversão de tipo. É geralmente recomendado usar `===` para evitar comportamentos inesperados.

**6.**"
O que é uma função anônima em JavaScript?,"Uma função anônima é uma função que não tem nome. Geralmente é usada como um callback ou atribuída a uma variável.

**7.**"
Como você pode criar uma cópia profunda de um objeto em JavaScript?,"Uma cópia profunda cria um novo objeto com cópias de todos os seus objetos aninhados. Você pode usar `JSON.parse(JSON.stringify(obj))` para criar uma cópia profunda, mas isso tem limitações (não copia funções ou datas corretamente).  Outra opção é usar uma função recursiva para copiar cada propriedade individualmente.

**8.**"
"O que são ""template literals"" em JavaScript e quais são suas vantagens?","Template literals são strings delimitadas por acentos graves (`` ` ``). Elas permitem interpolação de variáveis usando `${}` e strings de múltiplas linhas sem necessidade de concatenação.

**10.**"
O que é o operador `typeof` em JavaScript e quais tipos de dados ele pode retornar?,"O operador `typeof` retorna uma string indicando o tipo de dado de um valor. Os tipos de dados que ele pode retornar incluem: `""string""`, `""number""`, `""bigint""`, `""boolean""`, `""symbol""`, `""undefined""`, `""object""` e `""function""`.  Retorna ""object"" para null.

**11.**"
"O que é ""event bubbling"" em JavaScript?","Event bubbling é um processo onde um evento disparado em um elemento DOM se propaga para cima na árvore DOM, acionando os event listeners de seus elementos pais.

**13.**"
"O que é ""event capturing"" em JavaScript?","Event capturing é o oposto de bubbling. Em vez de começar no elemento mais interno, o evento é primeiro capturado pelo elemento mais externo e, em seguida, propagado para os elementos mais internos.

**14.**"
Como você pode parar a propagação de um evento em JavaScript?,"Você pode usar o método `event.stopPropagation()` dentro de um event listener para impedir que o evento se propague para cima na árvore DOM.

**15.**"
O que são funções de ordem superior (higher-order functions) em JavaScript?,"Funções de ordem superior são funções que recebem outras funções como argumentos ou retornam outras funções como resultado.

**17.**"
O que é o método `map()` em arrays JavaScript?,"O método `map()` cria um novo array com os resultados da chamada de uma função fornecida em cada elemento do array original.

**19.**"
O que é o método `filter()` em arrays JavaScript?,"O método `filter()` cria um novo array com todos os elementos que passam no teste implementado pela função fornecida.

**20.**"
O que é o método `reduce()` em arrays JavaScript?,"O método `reduce()` aplica uma função contra um acumulador e cada valor do array (da esquerda para a direita) para reduzi-lo a um único valor.

**21.**"
O que é o método `forEach()` em arrays JavaScript?,"O método `forEach()` executa uma dada função para cada elemento de um array. Ele não retorna um novo array, apenas itera sobre o array existente.

**22.**"
Como você pode converter um valor para um número em JavaScript?,"Você pode usar as funções `Number()`, `parseInt()` ou `parseFloat()` para converter um valor para um número.

**23.**"
Como você pode converter um valor para uma string em JavaScript?,"Você pode usar a função `String()` ou o método `.toString()` para converter um valor para uma string.

**24.**"
Como você pode gerar um número aleatório entre dois valores específicos em JavaScript?,"Você pode usar a fórmula: `Math.floor(Math.random() * (max - min + 1)) + min;`

**26.**"
Quais são alguns métodos comuns do objeto `console`?,"Alguns métodos comuns incluem: `console.log()`, `console.warn()`, `console.error()`, `console.table()`, `console.time()`, `console.timeEnd()`.

**31.**"
O que são variáveis declaradas com `let` em JavaScript?,"Variáveis declaradas com `let` têm escopo de bloco. Elas só são acessíveis dentro do bloco onde foram definidas. Elas não são hoisted.

**32.**"
O que são variáveis declaradas com `const` em JavaScript?,"Variáveis declaradas com `const` também têm escopo de bloco e devem ser inicializadas no momento da declaração. Uma vez atribuído um valor, ele não pode ser reatribuído (embora o objeto referenciado possa ser modificado).

**33.**"
"Qual a diferença entre `var`, `let` e `const` ao declarar variáveis em JavaScript?","`var` tem escopo de função ou escopo global se declarado fora de uma função e é hoisted. `let` e `const` têm escopo de bloco e não são hoisted. `const` é usado para declarar variáveis que não devem ser reatribuídas.

**34.**"
O que é o operador de espalhamento (spread operator) em JavaScript?,"O operador de espalhamento (`...`) permite que você expanda um array ou objeto em elementos individuais.

**35.**"
Como você pode usar o operador de espalhamento para criar uma cópia de um array em JavaScript?,"Você pode usar `[...array]` para criar uma cópia superficial de um array.

**36.**"
Como você pode usar o operador de espalhamento para combinar dois arrays em JavaScript?,"Você pode usar `[...array1, ...array2]` para combinar dois arrays.

**37.**"
O que é desestruturação (destructuring) em JavaScript?,"Desestruturação é uma expressão JavaScript que permite extrair valores de arrays ou propriedades de objetos e atribuí-los a variáveis de forma concisa.

**38.**"
Como você pode desestruturar um objeto em JavaScript?,"Você pode usar a sintaxe `{ propriedade1, propriedade2 } = objeto;` para extrair as propriedades `propriedade1` e `propriedade2` do objeto e atribuí-las a variáveis com os mesmos nomes.

**39.**"
Como você pode desestruturar um array em JavaScript?,"Você pode usar a sintaxe `[elemento1, elemento2] = array;` para extrair os elementos `elemento1` e `elemento2` do array e atribuí-los a variáveis.

**40.**"
Como você lida com o resultado de uma promise bem-sucedida em JavaScript?,"Você usa o método `.then()` para registrar uma função de callback que será chamada quando a promise for resolvida.

**50.**"
Como você lida com o erro de uma promise rejeitada em JavaScript?,"Você usa o método `.catch()` para registrar uma função de callback que será chamada quando a promise for rejeitada.

**51.**"
O que é o bloco `finally()` em promises JavaScript?,"O bloco `finally()` é executado sempre, independentemente de a promise ter sido resolvida ou rejeitada.  É usado para limpar recursos.

**52.**"
